"Data Source","World Development Indicators",

"Last Updated Date","2021-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Romania","ROU","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.209","34.894","35.586","36.284","36.989","37.697","38.345","38.835","39.328","39.822","40.319","40.818","41.319","41.821","42.325","42.831","43.339","43.942","44.649","45.358","46.07","46.781","47.495","48.21","48.926","49.641","50.357","51.073","51.79","52.504","53.217","53.93","54.227","54.074","53.922","53.769","53.616","53.463","53.311","53.158","53.004","52.852","52.78","52.912","53.043","53.174","53.305","53.436","53.567","53.698","53.829","53.96","53.974","53.937","53.9","53.887","53.9","53.936","53.998","54.084","54.194",
"Russian Federation","RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","53.731","54.626","55.518","56.408","57.294","58.173","59.048","59.918","60.783","61.638","62.471","63.278","64.078","64.869","65.652","66.427","67.194","67.95","68.698","69.305","69.751","70.193","70.631","71.066","71.497","71.923","72.346","72.765","73.181","73.398","73.394","73.389","73.385","73.381","73.376","73.372","73.367","73.363","73.359","73.354","73.35","73.346","73.341","73.373","73.418","73.463","73.508","73.553","73.598","73.642","73.687","73.732","73.791","73.863","73.95","74.05","74.164","74.292","74.433","74.587","74.754",
"Rwanda","RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2.6","2.654","2.71","2.766","2.824","2.882","2.942","3.003","3.066","3.129","3.194","3.336","3.491","3.652","3.821","3.998","4.182","4.374","4.575","4.656","4.721","4.786","4.853","4.92","4.988","5.057","5.127","5.198","5.27","5.342","5.416","5.491","6.288","7.313","8.49","9.837","11.374","12.466","13.244","14.064","14.926","15.829","16.777","16.904","16.908","16.912","16.917","16.921","16.925","16.93","16.934","16.938","16.943","16.947","16.967","17.004","17.056","17.125","17.211","17.313","17.432",
"South Asia","SAS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.7436063685252","16.8757336312785","17.0638703185343","17.2537750932161","17.4453164346218","17.6369380863215","17.8300401057621","18.0251249579504","18.223375780883","18.4269288302816","18.637718598976","18.8804999486322","19.2079080370035","19.5441463926034","19.8992223034456","20.2829560278547","20.6732329451906","21.0709610271537","21.4781253591483","21.896504561116","22.3294143727937","22.7096673008962","22.9655531553055","23.2242057403322","23.4851850344777","23.7467716158072","24.0101050461126","24.2747149118428","24.5413781392756","24.8030347759599","25.0648202269113","25.3138572215853","25.5353508022534","25.7579079474341","25.9829792753507","26.2103755248739","26.4424363884697","26.6776286303543","26.9135845232727","27.1470574740318","27.3813026943349","27.6535385063263","27.9916967099737","28.3321712143809","28.6773287435044","29.0258642633415","29.3778274800509","29.7336381476154","30.0929785599811","30.4539448451887","30.8173672554446","31.1838932849568","31.5607093837822","31.9444485923887","32.3368479308894","32.7375612918289","33.1463212306561","33.5641289593821","33.9923519914099","34.4318973424611","34.8822931298263",
"Saudi Arabia","SAU","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","31.25","32.373","33.518","35.011","36.872","38.769","40.702","42.665","44.654","46.655","48.669","50.688","52.707","54.712","56.704","58.349","59.897","61.421","62.925","64.405","65.86","67.281","68.673","70.033","71.36","72.647","73.9","74.589","75.267","75.93","76.583","77.223","77.851","78.186","78.429","78.67","78.91","79.147","79.383","79.616","79.848","80.077","80.304","80.53","80.754","80.979","81.204","81.427","81.649","81.867","82.084","82.302","82.52","82.74","82.96","83.18","83.401","83.622","83.844","84.065","84.287",
"Sudan","SDN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","10.746","11.232","11.737","12.262","12.808","13.373","13.959","14.567","15.197","15.848","16.523","17.22","17.941","18.548","18.744","18.943","19.143","19.344","19.547","19.752","19.959","20.166","20.376","20.901","21.903","22.937","24.005","25.107","26.244","27.41","28.61","29.84","31.103","32.127","32.179","32.232","32.284","32.337","32.39","32.442","32.495","32.548","32.601","32.654","32.707","32.76","32.813","32.866","32.919","32.993","33.089","33.207","33.346","33.507","33.689","33.894","34.121","34.37","34.642","34.936","35.253",
"Senegal","SEN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","23","23.645","24.303","24.973","25.657","26.351","27.057","27.776","28.507","29.247","30","30.72","31.451","32.189","32.937","33.693","34.372","34.718","35.067","35.417","35.769","36.122","36.476","36.832","37.191","37.549","37.909","38.271","38.613","38.755","38.896","39.038","39.18","39.321","39.464","39.606","39.749","39.891","40.034","40.177","40.32","40.464","40.607","40.898","41.306","41.714","42.124","42.535","42.947","43.359","43.773","44.188","44.603","45.019","45.436","45.862","46.296","46.74","47.192","47.653","48.122",
"Singapore","SGP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Solomon Islands","SLB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","5.768","6.038","6.321","6.616","6.924","7.245","7.579","7.928","8.292","8.67","8.917","8.958","8.999","9.041","9.083","9.125","9.271","9.583","9.904","10.235","10.576","10.927","11.288","11.659","12.041","12.433","12.837","13.111","13.298","13.486","13.677","13.87","14.065","14.262","14.462","14.664","14.869","15.076","15.285","15.496","15.813","16.201","16.597","17.001","17.413","17.832","18.259","18.694","19.138","19.589","20.048","20.508","20.97","21.433","21.896","22.36","22.823","23.286","23.749","24.21","24.67",
"Sierra Leone","SLE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.352","17.903","18.467","19.06","19.712","20.379","21.064","21.765","22.484","23.218","23.969","24.737","25.522","26.321","27.137","27.729","28.14","28.554","28.972","29.394","29.819","30.248","30.68","31.115","31.555","31.997","32.325","32.555","32.787","33.019","33.252","33.485","33.72","33.955","34.192","34.429","34.667","34.905","35.144","35.384","35.626","35.867","36.109","36.352","36.596","36.919","37.303","37.689","38.077","38.466","38.856","39.248","39.642","40.036","40.432","40.829","41.228","41.636","42.055","42.484","42.923",
"El Salvador","SLV","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","38.354","38.527","38.628","38.729","38.83","38.931","39.033","39.134","39.236","39.337","39.439","39.544","40.043","40.543","41.046","41.551","42.058","42.565","43.075","43.586","44.099","44.612","45.127","45.642","46.16","46.677","47.195","47.714","48.234","48.754","49.274","49.794","50.315","51.417","52.704","53.988","55.268","56.537","57.8","58.357","58.912","59.464","60.014","60.561","61.107","61.648","62.187","62.774","63.678","64.57","65.452","66.325","67.187","68.036","68.874","69.7","70.501","71.275","72.023","72.746","73.444",
"San Marino","SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","48.9","50.001","51.104","52.206","53.307","54.402","55.494","56.581","57.663","58.735","59.8","62.281","64.703","67.046","69.309","71.484","73.566","75.615","77.604","79.475","81.231","82.864","84.384","85.792","87.095","88.291","89.392","90.4","90.4","90.4","90.4","90.4","90.4","90.839","91.261","91.664","92.052","92.422","92.776","93.115","93.44","93.75","93.925","93.975","94.155","94.453","94.736","95.007","95.264","95.508","95.74","95.961","96.171","96.37","96.559","96.739","96.91","97.072","97.226","97.368","97.499",
"Somalia","SOM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.312","17.835","18.372","18.92","19.453","19.964","20.487","21.02","21.563","22.115","22.678","23.251","23.835","24.427","25.03","25.498","25.748","25.999","26.252","26.507","26.763","27.021","27.28","27.541","27.804","28.067","28.333","28.627","28.969","29.312","29.658","30.007","30.359","30.711","31.067","31.425","31.785","32.147","32.511","32.878","33.247","33.617","33.99","34.756","35.531","36.311","37.1","34.404","36.011","37.645","39.31","41","41.558","42.117","42.679","43.245","43.816","44.391","44.971","45.554","46.141",
"Serbia","SRB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","29.064","30.052","31.062","32.091","33.14","34.202","35.282","36.377","37.488","38.609","39.744","40.749","41.341","41.933","42.53","43.128","43.729","44.33","44.934","45.539","46.146","46.703","47.112","47.521","47.932","48.341","48.751","49.161","49.573","49.982","50.393","50.756","50.981","51.204","51.428","51.651","51.875","52.098","52.322","52.545","52.769","52.992","53.215","53.437","53.661","53.883","54.105","54.328","54.55","54.772","54.993","55.215","55.356","55.469","55.583","55.696","55.81","55.942","56.092","56.26","56.446",
"Sub-Saharan Africa (excluding high income)","SSA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","14.687729266626","14.9880991675711","15.2942198189051","15.618263054713","15.9580001293814","16.3086707745219","16.65540077305","17.0107434069537","17.3762819515374","17.7530809151144","18.121214573753","18.5250120377549","18.9441863465532","19.3667708858808","19.7890068206179","20.2233772158031","20.6730592551581","21.1162058123718","21.5650933367786","21.9600305325687","22.3349610962981","22.7628288892558","23.1967449391227","23.6492080921661","24.1342167621468","24.6569614286397","25.1955651748683","25.7315840592034","26.2688071573672","26.802546792246","27.3610925263298","27.8394357206563","28.3084868411407","28.764062284341","29.1631489095492","29.5406743819063","29.9078149758077","30.2772129194967","30.6343794107638","30.9911237023922","31.3513221821924","31.7780838058473","32.2181327629926","32.6630065037533","33.1136477542562","33.5772801784316","34.0374449879619","34.4562084508458","34.9637275527193","35.4762315234205","35.996591747836","36.5221601373406","37.0355493833466","37.5494365680263","38.0674639792152","38.5894961901823","39.1147062847299","39.6433422532013","40.1756037415302","40.7113315994252","41.2507300248977",
"South Sudan","SSD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","8.748","8.737","8.725","8.714","8.702","8.69","8.679","8.667","8.656","8.645","8.633","8.622","8.61","8.599","8.587","8.576","8.565","8.553","8.542","8.531","8.519","8.508","8.497","8.708","9.261","9.844","10.461","11.111","11.797","12.517","13.276","14.074","14.912","15.626","15.749","15.873","15.997","16.123","16.249","16.376","16.504","16.632","16.761","16.891","17.023","17.154","17.287","17.42","17.555","17.701","17.86","18.032","18.217","18.415","18.626","18.852","19.092","19.346","19.615","19.899","20.199",
"Sub-Saharan Africa","SSF","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","14.690112218711","14.9906309919919","15.2969001594202","15.6210894074183","15.9609723539524","16.3117898915616","16.6586704991153","17.0141635712334","17.379851897371","17.7567977578646","18.1250791049771","18.5290115978446","18.9483667287973","19.3710925730549","19.7934802317499","20.2280200176208","20.6778534789318","21.1211523968732","21.5698722875684","21.9646462450694","22.3394236827899","22.7671472137206","23.2008953417034","23.6531648658385","24.1380096000899","24.6605979265582","25.1990411430896","25.7350277068391","26.2720876478703","26.8056808248161","27.3640816652584","27.8423230147537","28.3112547363718","28.7667629754968","29.1658086973471","29.543267796424","29.9103470625846","30.2796798423231","30.6368053050014","30.9935114911627","31.353649029344","31.78032716044","32.2203609300692","32.6651297528839","33.1156872824967","33.5792555083293","34.0393909526496","34.4581013456084","34.9655930856004","35.47803732286","35.9983829028347","36.5238440332946","37.0371932383099","37.5510568759617","38.0690575538266","38.5910737752434","39.1162540614806","39.644858862013","40.177085735276","40.7127786270592","41.2521423477946",
"Small states","SST","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","29.3883486310369","29.8589301337128","30.3461808122361","30.8447047435443","31.3671972067017","31.9000372006649","32.4295055408651","32.920051470596","33.424422443501","33.9401230431308","34.4628927743403","34.9899928709131","35.52408477931","36.0533567976482","36.626988609719","37.2248461141582","37.8359118894552","38.4189757574444","39.0016217406815","39.5702554609507","40.1379611610175","40.6227367257712","41.1142101409446","41.5279793311569","41.9653984486785","42.4356527955679","42.9489360821513","43.5257179761405","44.1266079718364","44.7166345718062","45.2843520545608","45.8025223126857","46.1384309516363","46.4226615331281","46.7044814766341","47.0187992542622","47.3649884425712","47.7184180897941","48.0789920389803","48.4736370556634","48.8956120453372","49.3171298271447","49.7410825203442","50.1937524979721","50.6927148644591","51.2569674549971","51.8841816562397","52.6162368211405","53.378456023908","54.1106578106823","54.7873131904869","55.4038029592778","55.9502008200991","56.4386202477449","56.9104114963435","57.3748906573575","57.8307513740486","58.2793380775549","58.7226144139355","59.1572836654335","59.5830710084345",
"Sao Tome and Principe","STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.073","16.805","17.969","19.194","20.484","21.833","23.247","24.724","26.264","27.861","29.518","30.205","30.561","30.917","31.277","31.639","32.004","32.37","32.738","33.109","33.482","33.857","34.826","35.887","36.963","38.049","39.149","40.26","41.382","42.511","43.648","44.793","45.764","46.717","47.673","48.631","49.592","50.55","51.509","52.467","53.424","54.377","55.555","56.766","57.972","59.165","60.348","61.52","62.68","63.823","64.952","66.064","67.16","68.208","69.213","70.174","71.092","71.968","72.803","73.598","74.354",
"Suriname","SUR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","47.26","47.297","47.335","47.372","47.341","47.109","46.877","46.644","46.412","46.18","45.948","45.716","46.76","49.087","51.421","53.749","56.064","58.346","60.597","62.803","64.96","65.035","65.11","65.184","65.259","65.334","65.408","65.483","65.557","65.632","65.706","65.78","65.854","65.928","66.002","66.076","66.15","66.223","66.297","66.371","66.444","66.517","66.591","66.664","66.737","66.682","66.615","66.547","66.479","66.412","66.344","66.276","66.208","66.14","66.089","66.056","66.04","66.041","66.06","66.095","66.149",
"Slovak Republic","SVK","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.464","33.953","34.714","35.483","36.26","37.043","37.833","38.63","39.435","40.243","41.057","42.009","43.064","44.122","45.187","46.257","47.331","48.405","49.482","50.56","51.638","52.31","52.777","53.244","53.711","54.176","54.641","55.105","55.568","56.03","56.491","56.78","56.719","56.659","56.598","56.537","56.476","56.416","56.355","56.294","56.233","56.163","56.013","55.863","55.713","55.563","55.412","55.261","55.111","54.96","54.685","54.42","54.28","54.14","54","53.889","53.806","53.751","53.726","53.729","53.76",
"Slovenia","SVN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","28.204","29.107","29.934","30.776","31.631","32.497","33.376","34.266","35.169","36.081","37.004","37.972","39.058","40.153","41.259","42.374","43.499","44.627","45.762","46.901","48.045","48.941","49.102","49.263","49.424","49.584","49.746","49.907","50.068","50.229","50.39","50.517","50.543","50.569","50.596","50.622","50.649","50.675","50.701","50.728","50.754","50.78","50.857","51.082","51.308","51.533","51.758","51.983","52.209","52.433","52.658","52.883","53.108","53.332","53.557","53.781","54.02","54.273","54.541","54.822","55.118",
"Sweden","SWE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","72.49","73.295","74.271","75.223","76.153","77.056","77.914","78.727","79.519","80.287","81.034","81.563","81.886","82.203","82.517","82.73","82.802","82.873","82.944","83.016","83.087","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.204","83.361","83.516","83.671","83.824","83.914","83.942","83.97","83.998","84.026","84.071","84.133","84.196","84.258","84.319","84.43","84.588","84.746","84.902","85.056","85.297","85.62","85.936","86.247","86.553","86.852","87.146","87.431","87.708","87.977",
"Eswatini","SWZ","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","3.913","4.335","4.8","5.312","5.876","6.494","7.157","7.729","8.344","9.001","9.705","10.458","11.264","12.12","13.033","14.004","15.037","15.474","15.803","16.137","16.478","16.824","17.176","17.533","17.897","18.266","18.641","19.022","19.41","19.803","20.202","20.607","21.018","21.434","21.857","22.286","22.722","23.081","22.949","22.817","22.686","22.555","22.425","22.296","22.166","22.038","21.91","21.829","22.045","22.262","22.48","22.7","22.849","22.999","23.149","23.3","23.459","23.625","23.799","23.981","24.171",
"Sint Maarten (Dutch part)","SXM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Seychelles","SYC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","27.673","28.717","29.786","30.877","31.991","33.123","34.277","35.449","36.641","37.846","39.068","40.337","41.802","43.277","44.767","46.266","47.774","49.282","49.396","49.381","49.366","49.352","49.337","49.322","49.307","49.292","49.277","49.262","49.247","49.25","49.27","49.307","49.362","49.435","49.525","49.633","49.758","49.901","50.061","50.238","50.433","50.646","50.876","51.123","51.388","51.67","51.969","52.285","52.619","52.969","53.336","53.72","54.12","54.537","54.969","55.4","55.831","56.261","56.691","57.119","57.546",
"Syrian Arab Republic","SYR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","36.807","37.399","38.044","38.694","39.349","40.006","40.667","41.332","42.001","42.671","43.345","43.751","44.078","44.405","44.733","45.061","45.39","45.718","46.048","46.377","46.708","47.038","47.268","47.476","47.684","47.891","48.099","48.307","48.515","48.723","48.931","49.139","49.347","49.555","49.764","50.104","50.473","50.841","51.21","51.578","51.947","52.314","52.682","53.049","53.417","53.782","54.146","54.511","54.875","55.237","55.6","54.58","53.555","52.529","51.5","52.168","52.835","53.5","54.162","54.821","55.475",
"Turks and Caicos Islands","TCA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","47.679","48.021","48.364","48.706","49.049","49.392","49.734","50.077","50.42","50.763","51.106","51.487","51.882","52.275","52.669","53.063","53.456","53.848","54.24","54.632","55.259","57.358","59.435","61.478","63.484","65.439","67.345","69.197","70.99","72.716","74.343","75.537","76.694","77.81","78.888","79.928","80.93","81.89","82.814","83.7","84.55","85.362","86.007","86.608","87.188","87.745","88.281","88.797","89.294","89.77","90.228","90.668","91.09","91.483","91.851","92.195","92.517","92.817","93.098","93.36","93.605",
"Chad","TCD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","6.695","6.962","7.239","7.527","7.877","8.406","8.968","9.564","10.196","10.862","11.568","12.313","13.1","13.882","14.704","15.566","16.47","17.413","18.4","18.592","18.787","18.982","19.179","19.377","19.578","19.779","19.983","20.187","20.394","20.602","20.811","21.023","21.235","21.408","21.44","21.473","21.506","21.538","21.571","21.604","21.637","21.67","21.702","21.735","21.768","21.801","21.834","21.868","21.901","21.934","21.985","22.054","22.142","22.248","22.372","22.515","22.677","22.858","23.059","23.279","23.52",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.6177108270506","17.077092374173","17.5399535485261","18.0085448210514","18.4848446807781","18.4007514171936","18.3477265537058","18.3339084006772","18.3219982098132","18.311625511836","18.3072872772228","18.3341176543304","18.3815500784349","18.5172517891763","18.7318681725025","18.7773327025092","18.943272919984","19.1146424765868","19.5248411342232","20.1830557129456","20.875034082908","21.5915762896022","22.3184688663328","22.9455194107842","23.5904347914175","24.2463528313814","24.9142467632007","25.5945141906175","26.2878316532983","26.9941823691632","27.7142625126016","28.4980301016166","29.3066689364016","30.1281627936505","30.9645766243663","31.8149704797246","32.6810834227316","33.5567060045019","34.4455375087777","35.3458335243653","36.2710640960853","37.3122875906254","38.4348225949035","39.5696994114797","40.7156303044193","41.8659178303486","42.9913249792382","44.1044819768655","45.2224935686867","46.3398826104521","47.4581710692733","48.5107757136616","49.5351138402218","50.5524842029215","51.5670288875023","52.5770529823031","53.5836056492911","54.5815243525554","55.5549922537758","56.5005639092479","57.4197244466078",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","45.0475035235919","45.7899095030044","46.5100533180828","47.2303118834577","47.9499764086789","48.6810500144456","49.3926759941293","50.0917774530629","50.7912471282866","51.4885878454232","52.1749589013869","52.8382071070463","53.4872404834925","54.1324328851313","54.7716696445024","55.3856977555618","55.9808924674686","56.5671023284633","57.1548409648075","57.6621820853589","58.0821753176025","58.5946585837399","59.1394248859461","59.6855445857144","60.2407689596459","60.7814644767355","61.2777258477057","61.7525499685232","62.2266675843945","62.5680558417481","62.7561186825614","62.9053173354882","62.9995080596481","63.0622943767545","63.1325746787361","63.2144975806993","63.2875071267472","63.3576876531558","63.4298390453432","63.5079932067491","63.5969222384994","63.713334140443","63.8498251274686","64.0020141003272","64.1609230658975","64.3239131593065","64.488469585759","64.66120430195","64.8329500086101","65.0013132298176","65.1587594227109","65.3007070354371","65.4345307232695","65.5693309894833","65.7073455638721","65.8518507603199","66.0042249380311","66.1640106149933","66.3302566347505","66.500790001493","66.6757012530986",
"Togo","TGO","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","10.098","10.94","11.844","12.811","13.847","14.95","16.125","17.374","18.7","20.098","21.28","21.602","21.929","22.258","22.591","22.927","23.268","23.611","23.958","24.308","24.663","25.02","25.391","25.778","26.169","26.562","26.96","27.362","27.768","28.176","28.589","29.005","29.425","29.848","30.275","30.705","31.139","31.576","32.016","32.46","32.907","33.356","33.809","34.265","34.724","35.185","35.649","36.116","36.587","37.058","37.533","38.032","38.546","39.061","39.579","40.1","40.628","41.162","41.702","42.248","42.8",
"Thailand","THA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","19.672","19.781","19.89","20","20.11","20.221","20.332","20.444","20.556","20.668","20.889","21.442","22.006","22.579","23.164","23.758","24.365","24.98","25.606","26.242","26.791","27.049","27.308","27.569","27.832","28.095","28.361","28.628","28.897","29.167","29.424","29.593","29.763","29.934","30.105","30.276","30.449","30.622","30.795","30.969","31.386","32.548","33.734","34.941","36.169","37.411","38.673","39.95","41.242","42.543","43.856","44.698","45.445","46.193","46.943","47.694","48.448","49.2","49.949","50.692","51.43",
"Tajikistan","TJK","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.168","33.56","33.955","34.351","34.751","35.152","35.555","35.96","36.368","36.777","36.876","36.607","36.337","36.07","35.802","35.536","35.27","35.006","34.743","34.502","34.289","34.078","33.866","33.655","33.445","33.235","33.026","32.818","32.61","32.231","31.658","31.09","30.527","29.972","29.421","28.877","28.338","27.806","27.28","26.76","26.501","26.503","26.505","26.507","26.508","26.51","26.512","26.514","26.516","26.518","26.52","26.521","26.545","26.589","26.655","26.742","26.851","26.982","27.134","27.309","27.506",
"Turkmenistan","TKM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","46.412","46.557","46.702","46.848","46.993","47.139","47.284","47.43","47.575","47.721","47.78","47.735","47.691","47.646","47.602","47.557","47.513","47.469","47.424","47.299","47.078","46.858","46.637","46.417","46.196","45.976","45.757","45.537","45.317","45.16","45.075","44.99","44.904","44.819","44.734","44.794","45.018","45.241","45.465","45.689","45.913","46.137","46.362","46.587","46.812","47.052","47.308","47.581","47.868","48.172","48.491","48.825","49.175","49.541","49.921","50.317","50.728","51.153","51.593","52.048","52.516",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","49.2082786408783","50.0276664469353","50.8575073711212","51.6890443148978","52.525434122858","53.3034501541441","54.0804956010145","54.8561357074299","55.6324632138182","56.404878626544","57.1726967276763","57.932868811133","58.6831263096111","59.4096783655137","60.1291742623874","60.8486776111922","61.5654336346998","62.28212434796","62.9961767263676","63.7035898696635","64.4021367480587","65.0617316425626","65.6953827518727","66.3146612888928","66.9299997156373","67.5417730429199","68.1406909554644","68.7297030587877","69.3121640300372","69.8844609258663","70.4438822245592","70.9770555935557","71.4902493683284","71.9895461757248","72.4937944535813","72.9928897134222","73.4690488222787","73.9534729065893","74.431783648388","74.8939871713519","75.3523871272298","75.7193986774255","76.0561835487729","76.3861773448338","76.7035690709349","77.0149769943966","77.3231409556333","77.6275748635286","77.9258212505","78.2169194744673","78.5031591292819","78.790615516409","79.072554865034","79.3484247859629","79.6192160451009","79.8838585219983","80.1418610249729","80.3944862601426","80.6442326794344","80.8943487326243","81.1461034090423",
"Timor-Leste","TLS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","10.091","10.243","10.511","10.785","11.066","11.353","11.646","11.946","12.253","12.566","12.886","13.213","13.548","13.889","14.237","14.593","14.956","15.326","15.704","16.089","16.483","16.883","17.291","17.708","18.132","18.563","19.003","19.451","19.907","20.37","20.842","21.215","21.54","21.867","22.199","22.534","22.873","23.215","23.561","23.91","24.263","24.619","24.979","25.343","25.71","26.041","26.374","26.709","27.048","27.389","27.732","28.079","28.428","28.779","29.133","29.49","29.85","30.212","30.578","30.947","31.32",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.8339407788387","34.5576125858031","35.2808121195659","36.0085721025726","36.7476583382136","37.5240929560379","38.2563595888056","38.908148437194","39.5826644333875","40.2603814559566","40.9422356405159","41.6028657141974","42.2766493887687","42.9493056366479","43.592786307995","44.2266849714925","44.8460021741617","45.405592038301","45.9408755899989","46.466170059325","47.0014868248253","47.5407471937086","48.0742068909068","48.6038278111166","49.1329796619122","49.6425499345104","50.1501058624147","50.5931798151868","50.9563713320704","51.2916000295656","51.6268589248594","51.9618581057053","52.3598059985888","52.7749983995548","53.18364446818","53.5348109191106","53.8639203712184","54.1951667392838","54.5488697491293","54.9100202113739","55.2721265048531","55.6349730905346","55.9994420787757","56.3611248055101","56.7147910633724","57.0977372858261","57.4800946623992","57.831915854235","58.1705678438998","58.5150293327256","58.877200710604","59.1680615411741","59.4625617336048","59.7648894153648","60.0659848388418","60.4263383720549","60.7666183992078","61.0959635981215","61.4152773389338","61.7263899498926","62.0317464319283",
"Tonga","TON","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.552","17.929","18.312","18.701","19.098","19.499","19.908","20.097","20.127","20.157","20.187","20.217","20.247","20.277","20.307","20.337","20.367","20.504","20.719","20.935","21.154","21.373","21.594","21.817","22.042","22.268","22.496","22.609","22.641","22.672","22.704","22.736","22.768","22.8","22.832","22.864","22.897","22.927","22.955","22.984","23.012","23.041","23.069","23.098","23.127","23.155","23.184","23.227","23.281","23.335","23.389","23.443","23.435","23.382","23.328","23.275","23.222","23.169","23.131","23.107","23.099",
"South Asia (IDA & IBRD)","TSA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.7436063685252","16.8757336312785","17.0638703185343","17.2537750932161","17.4453164346218","17.6369380863215","17.8300401057621","18.0251249579504","18.223375780883","18.4269288302816","18.637718598976","18.8804999486322","19.2079080370035","19.5441463926034","19.8992223034456","20.2829560278547","20.6732329451906","21.0709610271537","21.4781253591483","21.896504561116","22.3294143727937","22.7096673008962","22.9655531553055","23.2242057403321","23.4851850344777","23.7467716158072","24.0101050461126","24.2747149118429","24.5413781392756","24.8030347759599","25.0648202269114","25.3138572215853","25.5353508022534","25.7579079474341","25.9829792753507","26.2103755248739","26.4424363884697","26.6776286303543","26.9135845232727","27.1470574740318","27.3813026943349","27.6535385063263","27.9916967099737","28.3321712143809","28.6773287435044","29.0258642633415","29.3778274800509","29.7336381476154","30.0929785599811","30.4539448451887","30.8173672554446","31.1838932849568","31.5607093837822","31.9444485923887","32.3368479308894","32.7375612918289","33.1463212306561","33.5641289593821","33.9923519914099","34.4318973424611","34.8822931298263",
